ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State Of US,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6907,CA-2015-115168,6/5/2015 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Saint Charles,Missouri,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,2,0,4.752
6908,CA-2014-109680,10/6/2014 0:00,First Class,VP-21760,Victoria Pisteka,Corporate,Indianapolis,Indiana,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,2,0,54.0876
6909,CA-2016-167983,8/21/2016 0:00,Second Class,RP-19270,Rachel Payne,Corporate,Seattle,Washington,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704
6910,CA-2015-145324,11/15/2015 0:00,Standard Class,DH-13675,Duane Huffman,Home Office,Harrisonburg,Virginia,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2,0,14.3856
6911,CA-2015-153423,6/22/2015 0:00,Standard Class,SW-20455,Shaun Weien,Consumer,Rochester,New York,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588
6912,US-2017-132675,9/24/2017 0:00,Standard Class,KF-16285,Karen Ferguson,Home Office,Sandy Springs,Georgia,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0,25.172
6913,US-2017-132675,9/24/2017 0:00,Standard Class,KF-16285,Karen Ferguson,Home Office,Sandy Springs,Georgia,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4,0,3.7128
6914,US-2017-132675,9/24/2017 0:00,Standard Class,KF-16285,Karen Ferguson,Home Office,Sandy Springs,Georgia,OFF-AR-10000034,Office Supplies,Art,BIC Brite Liner Grip Highlighters Assorted 5/Pack,12.72,3,0,4.9608
6915,US-2017-132675,9/24/2017 0:00,Standard Class,KF-16285,Karen Ferguson,Home Office,Sandy Springs,Georgia,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0,7.56
6916,US-2016-112396,2/9/2016 0:00,Standard Class,JR-16210,Justin Ritter,Corporate,San Francisco,California,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151
6917,CA-2014-141173,11/18/2014 0:00,Second Class,JC-16105,Julie Creighton,Corporate,Minneapolis,Minnesota,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0,16.7875
6918,CA-2017-156664,12/18/2017 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Columbus,Ohio,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit Gray/Clear 3/pkg,7.236,3,0.7,-6.03
6919,CA-2017-156664,12/18/2017 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Columbus,Ohio,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487
6920,CA-2017-156664,12/18/2017 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Columbus,Ohio,OFF-PA-10002222,Office Supplies,Paper,Xerox Color Copier Paper 11 x 17 Ream,91.36,5,0.2,29.692
6921,CA-2015-140718,7/2/2015 0:00,First Class,FA-14230,Frank Atkinson,Corporate,Raleigh,North Carolina,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352
6922,CA-2015-140718,7/2/2015 0:00,First Class,FA-14230,Frank Atkinson,Corporate,Raleigh,North Carolina,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954
6923,CA-2015-140718,7/2/2015 0:00,First Class,FA-14230,Frank Atkinson,Corporate,Raleigh,North Carolina,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872
6924,CA-2014-119977,10/8/2014 0:00,Second Class,DN-13690,Duane Noonan,Consumer,New York City,New York,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0,55.764
6925,US-2015-115343,9/22/2015 0:00,First Class,FO-14305,Frank Olsen,Consumer,Philadelphia,Pennsylvania,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
6926,CA-2017-163671,12/24/2017 0:00,Standard Class,DP-13105,Dave Poirier,Corporate,Meridian,Idaho,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3,0.2,7.992
6927,CA-2017-135909,10/13/2017 0:00,Standard Class,JW-15220,Jane Waco,Corporate,Sacramento,California,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0,39.8886
6928,US-2017-114356,8/20/2017 0:00,Standard Class,TT-21460,Tonja Turnell,Home Office,Charlotte,North Carolina,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,1,0.2,3.596
6929,CA-2015-125934,9/11/2015 0:00,Standard Class,SN-20560,Skye Norling,Home Office,Paterson,New Jersey,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904
6930,CA-2015-125934,9/11/2015 0:00,Standard Class,SN-20560,Skye Norling,Home Office,Paterson,New Jersey,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0,3.9248
6931,CA-2015-125934,9/11/2015 0:00,Standard Class,SN-20560,Skye Norling,Home Office,Paterson,New Jersey,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0,96.416
6932,CA-2015-125934,9/11/2015 0:00,Standard Class,SN-20560,Skye Norling,Home Office,Paterson,New Jersey,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0,18.6624
6933,CA-2015-158148,12/20/2015 0:00,Standard Class,JM-15865,John Murray,Consumer,Arlington,Virginia,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881
6934,CA-2016-158260,11/4/2016 0:00,Standard Class,CC-12475,Cindy Chapman,Consumer,San Diego,California,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22
6935,CA-2017-101805,12/1/2017 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,Seattle,Washington,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.373
6936,CA-2017-101805,12/1/2017 0:00,Standard Class,SH-19975,Sally Hughsby,Corporate,Seattle,Washington,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0,31.0992
6937,US-2014-105137,10/10/2014 0:00,Same Day,RB-19435,Richard Bierner,Consumer,Columbus,Ohio,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder Black,18.264,2,0.7,-13.3936
6938,CA-2017-142489,11/14/2017 0:00,Second Class,TC-21295,Toby Carlisle,Consumer,Houston,Texas,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985
6939,US-2016-141264,8/13/2016 0:00,Standard Class,CT-11995,Carol Triggs,Consumer,Irving,Texas,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758
6940,US-2016-141264,8/13/2016 0:00,Standard Class,CT-11995,Carol Triggs,Consumer,Irving,Texas,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024
6941,CA-2017-126928,9/17/2017 0:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,Morristown,New Jersey,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6
6942,US-2015-107944,3/23/2015 0:00,First Class,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892
6943,CA-2016-135594,6/30/2016 0:00,Second Class,AH-10120,Adrian Hane,Home Office,Aurora,Illinois,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265
6944,US-2017-115252,10/20/2017 0:00,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Durham,North Carolina,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986
6945,CA-2014-107398,8/25/2014 0:00,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Ohio,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696
6946,CA-2014-107398,8/25/2014 0:00,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Ohio,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896
6947,CA-2014-107398,8/25/2014 0:00,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Ohio,OFF-BI-10002103,Office Supplies,Binders,Cardinal Slant-D Ring Binder Heavy Gauge Vinyl,20.856,8,0.7,-16.6848
6948,CA-2014-169642,7/27/2014 0:00,Second Class,BB-10990,Barry Blumstein,Corporate,Los Angeles,California,OFF-ST-10002574,Office Supplies,Storage,SAFCO Commercial Wire Shelving Black,276.28,2,0,0
6949,CA-2017-103968,12/1/2017 0:00,Standard Class,ML-17755,Max Ludwig,Home Office,Stockton,California,FUR-FU-10003394,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,629.64,9,0,107.0388
6950,CA-2016-162159,9/16/2016 0:00,First Class,CR-12625,Corey Roper,Home Office,Columbus,Georgia,FUR-CH-10001146,Furniture,Chairs,Global Value Mid-Back Managers Chair Gray,121.78,2,0,30.445
6951,CA-2015-111038,12/1/2015 0:00,Standard Class,LC-16960,Lindsay Castell,Home Office,San Diego,California,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672
6952,CA-2016-167241,8/15/2016 0:00,Standard Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35
6953,CA-2015-163237,8/7/2015 0:00,Second Class,EM-14095,Eudokia Martin,Corporate,Springfield,Virginia,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0,11.7782
6954,CA-2016-150483,5/31/2016 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Decatur,Illinois,FUR-FU-10001379,Furniture,Furnishings,Executive Impressions 16-1/2 Circular Wall Clock,32.064,3,0.6,-12.8256
6955,CA-2016-150483,5/31/2016 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Decatur,Illinois,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048
6956,CA-2016-150483,5/31/2016 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Decatur,Illinois,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158
6957,CA-2016-150483,5/31/2016 0:00,Standard Class,BP-11290,Beth Paige,Consumer,Decatur,Illinois,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288
6958,US-2016-126431,7/1/2016 0:00,Same Day,SU-20665,Stephanie Ulpright,Home Office,New York City,New York,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0,14.0438
6959,US-2016-126431,7/1/2016 0:00,Same Day,SU-20665,Stephanie Ulpright,Home Office,New York City,New York,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0,6.168
6960,CA-2015-109603,1/26/2015 0:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Moreno Valley,California,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512
6961,CA-2017-160661,10/28/2017 0:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,Everett,Massachusetts,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,0,10.3071
6962,CA-2017-102610,11/4/2017 0:00,Standard Class,CA-12265,Christina Anderson,Consumer,Chattanooga,Tennessee,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,3,0.2,15.5961
6963,CA-2017-102610,11/4/2017 0:00,Standard Class,CA-12265,Christina Anderson,Consumer,Chattanooga,Tennessee,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,0.2,-32.3838
6964,CA-2017-102610,11/4/2017 0:00,Standard Class,CA-12265,Christina Anderson,Consumer,Chattanooga,Tennessee,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0.7,-2.97
6965,CA-2017-102610,11/4/2017 0:00,Standard Class,CA-12265,Christina Anderson,Consumer,Chattanooga,Tennessee,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2,0.2,1.7248
6966,US-2016-144057,5/9/2016 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,Austin,Texas,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,856.656,6,0.2,107.082
6967,US-2016-144057,5/9/2016 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,Austin,Texas,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352
6968,US-2016-144057,5/9/2016 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,Austin,Texas,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168
6969,US-2016-144057,5/9/2016 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,Austin,Texas,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824
6970,US-2016-144057,5/9/2016 0:00,Standard Class,CV-12805,Cynthia Voltz,Corporate,Austin,Texas,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792
6971,CA-2014-160276,4/2/2014 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Virginia Beach,Virginia,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0,46.1968
6972,CA-2014-132983,4/28/2014 0:00,Standard Class,DS-13180,David Smith,Corporate,Jamestown,New York,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.5928
6973,CA-2016-145709,10/4/2016 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Coral Gables,Florida,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755
6974,CA-2016-145709,10/4/2016 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Coral Gables,Florida,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028
6975,CA-2016-168032,1/30/2016 0:00,Standard Class,DF-13135,David Flashing,Consumer,Rockford,Illinois,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968
6976,CA-2016-168032,1/30/2016 0:00,Standard Class,DF-13135,David Flashing,Consumer,Rockford,Illinois,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784
6977,CA-2015-143616,9/27/2015 0:00,Second Class,SS-20140,Saphhira Shifley,Corporate,Seattle,Washington,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
6978,US-2015-168704,4/13/2015 0:00,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,FUR-TA-10002530,Furniture,Tables,Iceberg OfficeWorks 42 Round Tables,211.372,2,0.3,-45.294
6979,US-2015-168704,4/13/2015 0:00,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982
6980,CA-2017-143252,12/18/2017 0:00,Standard Class,HE-14800,Harold Engle,Corporate,Milwaukee,Wisconsin,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0,22.9885
6981,CA-2017-143252,12/18/2017 0:00,Standard Class,HE-14800,Harold Engle,Corporate,Milwaukee,Wisconsin,TEC-AC-10002331,Technology,Accessories,Maxell 74 Minute CDR 10/Pack,29.34,3,0,10.8558
6982,CA-2016-102134,3/14/2016 0:00,Standard Class,SP-20545,Sibella Parks,Corporate,Green Bay,Wisconsin,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0,4.3524
6983,CA-2017-130036,8/27/2017 0:00,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96
6984,CA-2017-130036,8/27/2017 0:00,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979
6985,CA-2015-134117,12/17/2015 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0,53.261
6986,CA-2015-134117,12/17/2015 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998
6987,CA-2015-134117,12/17/2015 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374
6988,CA-2014-130918,8/22/2014 0:00,Second Class,JP-15520,Jeremy Pistek,Consumer,North Miami,Florida,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126
6989,CA-2016-159023,11/3/2016 0:00,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465
6990,CA-2016-159023,11/3/2016 0:00,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874
6991,CA-2017-111717,10/10/2017 0:00,Standard Class,SW-20245,Scot Wooten,Consumer,Aurora,Illinois,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716
6992,CA-2014-154592,12/7/2014 0:00,First Class,EH-14005,Erica Hernandez,Home Office,San Francisco,California,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912
6993,CA-2014-128622,11/15/2014 0:00,Second Class,SC-20260,Scott Cohen,Corporate,San Francisco,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285
6994,CA-2017-148355,12/24/2017 0:00,Standard Class,NC-18535,Nick Crebassa,Corporate,New Bedford,Massachusetts,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0,9.3312
6995,CA-2017-148355,12/24/2017 0:00,Standard Class,NC-18535,Nick Crebassa,Corporate,New Bedford,Massachusetts,OFF-BI-10000201,Office Supplies,Binders,Avery Triangle Shaped Sheet Lifters Black 2/Pack,12.3,5,0,6.15
6996,CA-2014-132913,12/24/2014 0:00,First Class,AS-10090,Adam Shillingsburg,Consumer,San Diego,California,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0,3.6322
6997,CA-2017-150910,12/22/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose 29 High Table Top,934.956,6,0.4,-249.3216
6998,CA-2017-150910,12/22/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154
6999,CA-2017-150910,12/22/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962
7000,CA-2017-150910,12/22/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891
7001,CA-2014-156790,8/8/2014 0:00,Second Class,VG-21790,Vivek Gonzalez,Consumer,Jacksonville,Florida,FUR-BO-10000468,Furniture,Bookcases,OSullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728
7002,CA-2014-126480,9/20/2014 0:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,San Diego,California,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852
7003,CA-2017-105620,12/25/2017 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk Accessories Black Carbon,21,3,0.2,5.775
7004,CA-2017-105620,12/25/2017 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120,2,0.5,-7.2
7005,CA-2017-150266,11/25/2017 0:00,Standard Class,RO-19780,Rose OBrian,Consumer,Houston,Texas,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776
7006,CA-2017-150266,11/25/2017 0:00,Standard Class,RO-19780,Rose OBrian,Consumer,Houston,Texas,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398
7007,CA-2017-150266,11/25/2017 0:00,Standard Class,RO-19780,Rose OBrian,Consumer,Houston,Texas,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376
7008,CA-2016-157280,11/5/2016 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,FUR-FU-10004665,Furniture,Furnishings,3M Polarizing Task Lamp with Clamp Arm Light Gray,273.96,2,0,71.2296
7009,CA-2016-157280,11/5/2016 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0,18.8937
7010,CA-2016-157280,11/5/2016 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,FUR-FU-10003806,Furniture,Furnishings,Tenex Chairmat w/ Average Lip 45 x 53,756.8,5,0,75.68
7011,CA-2017-106691,11/6/2017 0:00,Standard Class,CC-12370,Christopher Conant,Consumer,Houston,Texas,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344
7012,CA-2016-134180,11/3/2016 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,Philadelphia,Pennsylvania,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72,1,0.2,14.4
7013,CA-2016-134180,11/3/2016 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,Philadelphia,Pennsylvania,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433
7014,CA-2014-166730,12/30/2014 0:00,First Class,DD-13570,Dorothy Dickinson,Consumer,Memphis,Tennessee,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038
7015,CA-2017-157469,12/2/2017 0:00,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262
7016,CA-2017-157469,12/2/2017 0:00,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198
7017,CA-2017-122308,3/24/2017 0:00,Standard Class,MV-17485,Mark Van Huff,Consumer,New York City,New York,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leather Mesh Back Chair Black,271.764,2,0.1,60.392
7018,US-2014-149034,11/19/2014 0:00,First Class,RD-19900,Ruben Dartt,Consumer,Philadelphia,Pennsylvania,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874
